function_class,PctFire2010Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,DamDensWs,PopDen2010Ws
Aerobic,6.414951245189646,6.414951245197117,6.414951245116711,6.414951245514258,6.414951245278801,6.4149512452022925,6.414951245133938,6.414951245327218,6.414951246164533,6.414951255046383,6.414951245457827,6.41495125900812,6.414951248091722,6.414951245410264,6.414951245808941,6.414951245473694,6.414951245589615,6.4149512451177575,6.414951248652304
Microaerophillic,9.22332575846698,9.223325758477722,9.223325758362117,9.223325758933704,9.223325758595166,9.223325758485164,9.223325758386885,9.22332575866478,9.22332575986866,9.223325772638859,9.223325758852567,9.223325778334987,9.223325762639544,9.223325758784183,9.223325759357394,9.223325758875381,9.223325759042051,9.22332575836362,9.223325763445542
Light_driven,12.092117200629742,12.092117200643827,12.092117200492261,12.092117201241633,12.0921172007978,12.09211720065358,12.092117200524735,12.092117200889065,12.092117202467394,12.092117219209593,12.09211720113526,12.092117226677424,12.092117206100125,12.092117201045605,12.092117201797107,12.09211720116517,12.09211720138368,12.092117200494233,12.092117207156818
N_Reducer,3.183004021674051,3.183004021677758,3.183004021637862,3.183004021835119,3.1830040217182884,3.183004021680326,3.18300402164641,3.1830040217423123,3.1830040221577756,3.1830040265648187,3.1830040218071183,3.1830040285305734,3.183004023114018,3.1830040217835185,3.183004021981336,3.1830040218149915,3.18300402187251,3.183004021638381,3.183004023392171
DNRA,-17.113566257949465,-17.1135662579694,-17.113566257754893,-17.113566258815453,-17.113566258187312,-17.1135662579832,-17.11356625780085,-17.113566258316474,-17.113566260550233,-17.1135662842449,-17.113566258664907,-17.11356629481387,-17.113566265691514,-17.11356625853802,-17.113566259601598,-17.113566258707237,-17.11356625901649,-17.113566257757682,-17.113566267187014
Methanotroph,988.8454359026515,988.8454359038033,988.8454358914089,988.8454359526896,988.8454359163945,988.8454359046009,988.8454358940644,988.8454359238578,988.8454360529274,988.845437422038,988.8454359439908,988.8454380327277,988.8454363499978,988.8454359366592,988.845435998114,988.8454359464367,988.8454359643056,988.8454358915701,988.84543643641
Aerobic,-20.55017850580294,-20.55017850580294,-20.55017850580294,-20.550178507779894,-20.550178505855758,-20.55017850582935,-20.550178505806713,-20.550178505806713,-20.550178506719732,-20.55017857570195,-20.550178511673447,-20.550178519385085,-20.550178512556286,-20.550178505836897,-20.55017850580294,-20.55017850583312,-20.55017850581803,-20.55017850580294,-20.550178509274936
Microaerophillic,-132.93771569804767,-132.93771569804767,-132.93771569804767,-132.93771571083647,-132.93771569838935,-132.9377156982185,-132.93771569807208,-132.93771569807208,-132.93771570397834,-132.93771615021964,-132.9377157360236,-132.93771578590966,-132.93771574173462,-132.93771569826734,-132.93771569804767,-132.9377156982429,-132.9377156981453,-132.93771569804767,-132.93771572050778
Light_driven,-10.550942898167111,-10.550942898167111,-10.550942898167111,-10.550942899182127,-10.55094289819423,-10.55094289818067,-10.550942898169048,-10.550942898169048,-10.550942898637814,-10.5509429340549,-10.550942901181168,-10.550942905140502,-10.550942901634437,-10.550942898184546,-10.550942898167111,-10.550942898182607,-10.55094289817486,-10.550942898167111,-10.550942899949714
N_Reducer,36.235371819777214,36.235371819777214,36.235371819777214,36.23537182326311,36.23537181987035,36.23537181982378,36.23537181978387,36.23537181978387,36.23537182139376,36.23537194302756,36.235371830128464,36.235371843726114,36.23537183168514,36.23537181983709,36.235371819777214,36.235371819830434,36.23537181980383,36.235371819777214,36.23537182589926
DNRA,3.2351957370615403,3.2351957370615403,3.2351957370615403,3.235195737372771,3.2351957370698554,3.235195737065698,3.2351957370621345,3.2351957370621345,3.23519573720587,3.2351957480656774,3.235195737985729,3.2351957391997654,3.235195738124714,3.2351957370668862,3.2351957370615403,3.235195737066292,3.2351957370639166,3.2351957370615403,3.2351957376081333
Methanotroph,14.70132518765164,14.70132518765164,14.70132518765164,14.701325189065928,14.701325187689426,14.701325187670534,14.701325187654339,14.701325187654339,14.701325188307502,14.701325237656464,14.701325191851325,14.701325197368128,14.701325192482896,14.701325187675932,14.70132518765164,14.701325187673232,14.701325187662437,14.70132518765164,14.70132519013546
Aerobic,4.161975150185546,4.161975150267854,4.161975150185546,4.161975150626983,4.1619751502969695,4.161975150252476,4.161975150208987,4.161975150207155,4.161975150219461,4.161975163093373,4.161975150779953,4.161975152843191,4.161975151863362,4.161975151529636,4.161975150191884,4.161975150250452,4.161975150235037,4.161975150186581,4.161975152097321
Microaerophillic,2.9761045188121584,2.976104518871015,2.9761045188121584,2.976104519127817,2.9761045188918342,2.9761045188600184,2.9761045188289206,2.976104518827611,2.97610451883641,2.976104528042161,2.9761045192372015,2.976104520712562,2.9761045200119147,2.976104519773277,2.976104518816691,2.976104518858571,2.9761045188475483,2.976104518812899,2.9761045201792125
Light_driven,9.146674893062128,9.146674893243016,9.146674893062128,9.146674894032264,9.146674893307003,9.14667489320922,9.146674893113644,9.14667489310962,9.146674893136662,9.146674921429355,9.146674894368443,9.146674898902774,9.146674896749426,9.146674896016004,9.146674893076058,9.146674893204771,9.146674893170895,9.146674893064406,9.146674897263592
N_Reducer,18.962762831185362,18.962762831560376,18.962762831185362,18.962762833196635,18.96276283169303,18.96276283149031,18.962762831292164,18.96276283128382,18.962762831339884,18.962762889995915,18.962762833893596,18.962762843294108,18.962762838829818,18.962762837309295,18.962762831214242,18.962762831481086,18.962762831410853,18.96276283119008,18.96276283989578
DNRA,-15.624402760333366,-15.624402760642361,-15.624402760333366,-15.624402761990558,-15.62440276075166,-15.624402760584628,-15.624402760421367,-15.62440276041449,-15.624402760460686,-15.624402808790427,-15.62440276256482,-15.62440277031039,-15.624402766632029,-15.624402765379193,-15.624402760357162,-15.62440276057703,-15.624402760519162,-15.624402760337256,-15.624402767510333
Methanotroph,-82.32915121705386,-82.32915121868203,-82.32915121705386,-82.32915122578605,-82.32915121925797,-82.32915121837783,-82.32915121751756,-82.32915121748132,-82.32915121772474,-82.32915147238705,-82.329151228812,-82.32915126962547,-82.3291512502432,-82.32915124364168,-82.32915121717924,-82.32915121833778,-82.32915121803286,-82.32915121707435,-82.3291512548712
Aerobic,11.568154039724037,11.568154039853297,11.568154039724037,11.568154049734206,11.568154053797116,11.568154047802283,11.568154042737094,11.568154039828995,11.5681540494594,11.568154040105872,11.56815404292943,11.568154039882252,11.568154040607402,11.568154042489688,11.568154040919953,11.568154041783153,11.568154039752475,11.568154039747016,11.568154705801051
Microaerophillic,7.046065599978709,7.0460656000574415,7.046065599978709,7.046065606075819,7.046065608550503,7.046065604899101,7.046065601813937,7.046065600042638,7.046065605908438,7.046065600211282,7.046065601931088,7.046065600075076,7.0460656005167595,7.046065601663244,7.046065600707132,7.0460656012328995,7.04606559999603,7.046065599992705,7.046066005680632
Light_driven,7.112368351872134,7.112368351951607,7.112368351872134,7.112368358026618,7.112368360524588,7.112368356838827,7.112368353724631,7.112368351936665,7.112368357857661,7.112368352106896,7.112368353842885,7.112368351969408,7.112368352415248,7.112368353572521,7.112368352607411,7.112368353138127,7.112368351889619,7.112368351886262,7.112368761391671
N_Reducer,11.833903492547284,11.833903492679514,11.833903492547284,11.833903502787411,11.833903506943656,11.833903500811108,11.833903495629558,11.833903492654652,11.833903502506292,11.83390349293789,11.833903495826315,11.833903492709133,11.833903493450942,11.833903495376468,11.833903493770674,11.833903494653702,11.833903492576376,11.83390349257079,11.833904173925754
DNRA,-18.189287147603114,-18.189287147806358,-18.189287147603114,-18.18928716334269,-18.18928716973104,-18.189287160305014,-18.189287152340718,-18.189287147768145,-18.189287162910595,-18.189287148203498,-18.189287152643143,-18.189287147851886,-18.18928714899208,-18.18928715195171,-18.189287149483523,-18.189287150840784,-18.18928714764783,-18.189287147639245,-18.189288194915072
Methanotroph,-21.716238376473026,-21.716238376715683,-21.716238376473026,-21.71623839526455,-21.71623840289162,-21.71623839163786,-21.716238382129266,-21.71623837667006,-21.71623839474867,-21.716238377189825,-21.71623838249033,-21.716238376770036,-21.71623837813132,-21.716238381664827,-21.716238378718053,-21.71623838033849,-21.716238376526412,-21.716238376516163,-21.716239626861565
Aerobic,-68.22034863937714,-68.22034863987713,-68.22034863937714,-68.22034864717254,-68.22034864909006,-68.22034864160875,-68.22034864015549,-68.2203486393881,-68.22034864140953,-68.22034863938238,-68.22034864016788,-68.22034863938144,-68.22034863949105,-68.22034864466353,-68.22034893760215,-68.22034864104108,-68.2203486394229,-68.22034863938244,-68.2203486829309
Microaerophillic,-16.73021683391265,-16.730216834035264,-16.73021683391265,-16.730216835824375,-16.730216836294623,-16.730216834459924,-16.73021683410353,-16.730216833915335,-16.730216834411067,-16.730216833913932,-16.730216834106567,-16.7302168339137,-16.730216833940585,-16.73021683520907,-16.730216907048735,-16.73021683432071,-16.73021683392387,-16.730216833913946,-16.730216844593684
Light_driven,-9.289922027387362,-9.289922027455448,-9.289922027387362,-9.2899220284489,-9.28992202871002,-9.289922027691253,-9.289922027493354,-9.289922027388855,-9.289922027664122,-9.289922027388075,-9.28992202749504,-9.289922027387947,-9.289922027402874,-9.289922028107236,-9.289922067998225,-9.289922027613951,-9.289922027393592,-9.289922027388082,-9.289922033318305
N_Reducer,-12.271657781336097,-12.271657781426036,-12.271657781336097,-12.271657782738354,-12.271657783083281,-12.271657781737526,-12.271657781476108,-12.27165778133807,-12.271657781701688,-12.271657781337039,-12.271657781478337,-12.27165778133687,-12.271657781356588,-12.271657782287026,-12.271657834981607,-12.271657781635412,-12.271657781344327,-12.27165778133705,-12.271657789170664
DNRA,-12.6841324644415,-12.684132464534464,-12.6841324644415,-12.68413246589089,-12.684132466247412,-12.684132464856422,-12.684132464586218,-12.68413246444354,-12.68413246481938,-12.684132464442476,-12.684132464588522,-12.6841324644423,-12.684132464462682,-12.684132465424392,-12.684132519890142,-12.684132464750876,-12.684132464450007,-12.684132464442484,-12.684132472539403
Methanotroph,-19.360106498332343,-19.360106498474234,-19.360106498332343,-19.360106500544582,-19.36010650108875,-19.36010649896565,-19.36010649855323,-19.360106498335455,-19.360106498909108,-19.36010649833383,-19.360106498556746,-19.36010649833356,-19.36010649836467,-19.360106499832554,-19.36010658296498,-19.36010649880455,-19.360106498345328,-19.360106498333845,-19.360106510692372
Aerobic,-10.233739180559667,-10.23373918049566,-10.23373918049458,-10.233739180993018,-10.233739180608849,-10.233739180514977,-10.233739180496178,-10.233739180496956,-10.233739180569822,-10.23373921249366,-10.233739180634824,-10.233739193902409,-10.233739183531245,-10.23373918049635,-10.23373918049458,-10.23373918053728,-10.233739180535723,-10.23373918049458,-10.233739181474126
Microaerophillic,-11.15615687702323,-11.156156876953453,-11.156156876952275,-11.156156877495642,-11.156156877076844,-11.156156876974512,-11.15615687695402,-11.156156876954867,-11.1561568770343,-11.156156911835593,-11.156156877105161,-11.15615689156862,-11.156156880262651,-11.156156876954206,-11.156156876952275,-11.156156876998823,-11.156156876997128,-11.156156876952275,-11.156156878020113
Light_driven,-9.498912120241265,-9.498912120181854,-9.49891212018085,-9.498912120643501,-9.498912120286915,-9.498912120199785,-9.498912120182336,-9.498912120183057,-9.498912120250692,-9.498912149882258,-9.498912120311026,-9.498912132625941,-9.498912122999473,-9.498912120182496,-9.49891212018085,-9.498912120220485,-9.49891212021904,-9.49891212018085,-9.498912121090061
N_Reducer,-14.001382275319443,-14.00138227523187,-14.001382275230393,-14.001382275912338,-14.001382275386732,-14.001382275258301,-14.001382275232581,-14.001382275233645,-14.001382275333338,-14.001382319010224,-14.00138227542227,-14.001382293574437,-14.001382279385036,-14.001382275232816,-14.001382275230393,-14.001382275288814,-14.001382275286685,-14.001382275230393,-14.001382276570569
DNRA,-16.702753453468812,-16.702753453364345,-16.70275345336258,-16.702753454176097,-16.702753453549082,-16.70275345339587,-16.70275345336519,-16.70275345336646,-16.702753453485386,-16.70275350558912,-16.702753453591477,-16.70275347524585,-16.702753458318803,-16.70275345336547,-16.70275345336258,-16.702753453432273,-16.702753453429732,-16.70275345336258,-16.702753454961325
Methanotroph,-20.727892524584455,-20.727892524454813,-20.727892524452624,-20.727892525462185,-20.72789252468407,-20.72789252449394,-20.727892524455864,-20.727892524457438,-20.727892524605025,-20.727892589265053,-20.72789252473668,-20.727892551609468,-20.72789253060323,-20.727892524456212,-20.727892524452624,-20.727892524539108,-20.72789252453596,-20.727892524452624,-20.727892526436644
Aerobic,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475206218,-9.586501490824599,-9.586501475089444,-9.586501504992079,-9.586501475594487,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475089444,-9.586501475235256
Microaerophillic,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181133285,-9.987763197405405,-9.987763181011623,-9.987763212165891,-9.987763181537806,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181011623,-9.987763181163539
Light_driven,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661862318,-9.152663676773889,-9.152663661750829,-9.152663690300217,-9.152663662233017,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661750829,-9.152663661890042
N_Reducer,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806400046,-12.251278826359899,-12.251278806250813,-12.251278844465537,-12.251278806896245,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806250813,-12.251278806437156
DNRA,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351440869,-14.465212375007674,-14.465212351264666,-14.465212396385189,-14.465212352026734,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351264666,-14.465212351484684
Methanotroph,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.36010649856817,-19.360106530109764,-19.360106498332343,-19.360106558721235,-19.360106499352288,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498332343,-19.360106498626813
Aerobic,37.024260325308035,37.024260325308035,37.024260325308035,37.02426035551979,37.02426037491319,37.02426037622356,37.02426034289837,37.024260325328996,37.024260328578706,37.024260325308035,37.024260326691774,37.024260325308035,37.024260325308035,37.02426034739554,37.024260328882704,37.024260325308035,37.024260325308035,37.024260325308035,37.024263293921805
Microaerophillic,20.624537872771455,20.624537872771455,20.624537872771455,20.62453788960106,20.624537900404242,20.62453790113419,20.624537882570237,20.624537872783133,20.6245378745934,20.624537872771455,20.624537873542277,20.624537872771455,20.624537872771455,20.624537885075405,20.624537874762744,20.624537872771455,20.624537872771455,20.624537872771455,20.624539526451684
Light_driven,62.95435903592376,62.95435903592376,62.95435903592376,62.954359087294456,62.954359120270105,62.95435912249819,62.954359065833565,62.954359035959406,62.954359041485056,62.95435903592376,62.95435903827661,62.95435903592376,62.95435903592376,62.95435907348035,62.95435904200197,62.95435903592376,62.95435903592376,62.95435903592376,62.954364083618856
N_Reducer,861.3162442146538,861.3162442146538,861.3162442146538,861.3162449174871,861.3162453686466,861.3162453991305,861.3162446238678,861.3162442151415,861.3162442907413,861.3162442146538,861.3162442468446,861.3162442146538,861.3162442146538,861.316244728488,861.3162442978135,861.3162442146538,861.3162442146538,861.3162442146538,861.3163132751899
DNRA,4.534931479881932,4.534931479881932,4.534931479881932,4.534931483582432,4.53493148595784,4.5349314861183405,4.534931482036491,4.5349314798844995,4.534931480282541,4.534931479881932,4.53493148005142,4.534931479881932,4.534931479881932,4.5349314825873295,4.534931480319777,4.534931479881932,4.534931479881932,4.534931479881932,4.534931843493789
Methanotroph,10.875068294656876,10.875068294656876,10.875068294656876,10.875068303530922,10.87506830922731,10.875068309612201,10.875068299823655,10.875068294663034,10.875068295617565,10.875068294656876,10.87506829506332,10.875068294656876,10.875068294656876,10.8750683011446,10.875068295706859,10.875068294656876,10.875068294656876,10.875068294656876,10.875069166622373
Aerobic,-11.768744608215576,-11.768744608264736,-11.768744608215576,-11.768744612502354,-11.768744609592066,-11.768744608441713,-11.768744608215576,-11.768744608215576,-11.76874460865802,-11.768744612738326,-11.768744612227058,-11.76874460837289,-11.768744608313897,-11.768744608736675,-11.768744642883437,-11.76874461442944,-11.76874460843188,-11.768744608215576,-11.768744627506937
Microaerophillic,-12.20425512671687,-12.20425512676785,-12.20425512671687,-12.204255131162284,-12.204255128144297,-12.204255126951375,-12.20425512671687,-12.20425512671687,-12.204255127175687,-12.204255131406986,-12.204255130876799,-12.204255126880005,-12.204255126818829,-12.204255127257253,-12.20425516266764,-12.204255133160682,-12.20425512694118,-12.20425512671687,-12.20425514672212
Light_driven,-10.65835752734055,-10.658357527385073,-10.65835752734055,-10.65835753122287,-10.658357528587167,-10.658357527545352,-10.65835752734055,-10.65835752734055,-10.658357527741249,-10.658357531436575,-10.658357530973547,-10.658357527483021,-10.658357527429594,-10.658357527812484,-10.658357558737482,-10.658357532968134,-10.658357527536447,-10.65835752734055,-10.65835754481176
N_Reducer,-14.782882788569623,-14.782882788631374,-14.782882788569623,-14.782882793954307,-14.78288279029865,-14.782882788853676,-14.782882788569623,-14.782882788569623,-14.782882789125383,-14.782882794250712,-14.782882793608502,-14.782882788767228,-14.782882788693126,-14.782882789224184,-14.782882832116405,-14.782882796374944,-14.782882788841327,-14.782882788569623,-14.782882812801768
DNRA,23.351130881423117,23.35113088152066,23.351130881423117,23.351130889928797,23.3511308841543,23.35113088187181,23.351130881423117,23.351130881423117,23.351130882301,23.351130890397,23.35113088938256,23.351130881735255,23.351130881618204,23.351130882457063,23.351130950209875,23.351130893752448,23.351130881852303,23.351130881423117,23.35113091970036
Methanotroph,-20.62954440015122,-20.629544400237396,-20.62954440015122,-20.62954440766556,-20.629544402564083,-20.62954440054762,-20.62954440015122,-20.62954440015122,-20.629544400926786,-20.62954440807919,-20.629544407182987,-20.629544400426976,-20.629544400323567,-20.62954440106466,-20.629544460920847,-20.62954441104356,-20.62954440053038,-20.62954440015122,-20.62954443396723
Aerobic,-58.86456330878645,-58.86456330882988,-58.86456330878645,-58.86456331333519,-58.86456331109831,-58.86456331021489,-58.864563309144664,-58.864563308800626,-58.864563385346464,-58.86456338870604,-58.864563316782146,-58.86456340941474,-58.86456331289649,-58.86456331077004,-58.86456331180784,-58.86456330975813,-58.864563308941904,-58.86456330880024,-58.864563372113054
Microaerophillic,-87.24243209615989,-87.24243209622425,-87.24243209615989,-87.24243210290152,-87.24243209958627,-87.24243209827696,-87.24243209669079,-87.24243209618089,-87.24243220962852,-87.2424322146077,-87.2424321080102,-87.24243224529982,-87.24243210225133,-87.24243209909974,-87.24243210063786,-87.2424320976,-87.24243209639027,-87.24243209618032,-87.24243219001545
Light_driven,-34.873493216571525,-34.873493216597254,-34.873493216571525,-34.873493219266365,-34.87349321794115,-34.87349321741779,-34.87349321678374,-34.873493216579924,-34.873493261928445,-34.873493263918775,-34.873493221308465,-34.87349327618736,-34.87349321900646,-34.87349321774668,-34.8734932183615,-34.873493217147185,-34.87349321666362,-34.873493216579696,-34.873493254088494
N_Reducer,41.99401365012027,41.99401365015125,41.99401365012027,41.99401365336534,41.994013651769556,41.99401365113932,41.99401365037582,41.994013650130384,41.99401370473823,41.99401370713495,41.9940136558244,41.99401372190855,41.99401365305238,41.99401365153536,41.99401365227573,41.99401365081347,41.99401365023117,41.99401365013011,41.994013695297504
DNRA,-38.11036268705374,-38.11036268708185,-38.11036268705374,-38.1103626899987,-38.110362688550495,-38.110362687978544,-38.11036268728565,-38.11036268706292,-38.110362736620566,-38.11036273879564,-38.110362692230346,-38.11036275220296,-38.110362689714684,-38.11036268833796,-38.11036268900986,-38.11036268768283,-38.11036268715438,-38.11036268706267,-38.110362728052934
Methanotroph,-31.299882783212876,-31.299882783235965,-31.299882783212876,-31.299882785631564,-31.299882784442154,-31.299882783972418,-31.299882783403348,-31.29988278322041,-31.29988282392191,-31.299882825708284,-31.2998827874644,-31.29988283671966,-31.299882785398296,-31.299882784267602,-31.29988278481943,-31.299882783729544,-31.299882783295534,-31.29988278322021,-31.299882816885344
Aerobic,-10.319757510787182,-10.319757510795103,-10.319757510787182,-10.319757511409714,-10.319757510797086,-10.319757510789161,-10.319757510787841,-10.319757510787182,-10.319757523373813,-10.319757527427862,-10.319757513534114,-10.319757527652317,-10.319757510887527,-10.319757510787182,-10.319757510787182,-10.319757510985891,-10.319757510803687,-10.319757510787182,-10.319757511687653
Microaerophillic,-11.066634188200277,-11.066634188208772,-11.066634188200277,-11.066634188867864,-11.066634188210898,-11.066634188202402,-11.066634188200986,-11.066634188200277,-11.066634201697847,-11.066634206045302,-11.066634191146013,-11.066634206286002,-11.066634188307885,-11.066634188200277,-11.066634188200277,-11.066634188413367,-11.066634188217977,-11.066634188200277,-11.066634189165919
Light_driven,-10.786080301571888,-10.786080301580167,-10.786080301571888,-10.78608030222255,-10.786080301582238,-10.786080301573957,-10.786080301572577,-10.786080301571888,-10.786080314727275,-10.786080318964515,-10.786080304442946,-10.786080319199115,-10.786080301676767,-10.786080301571888,-10.786080301571888,-10.786080301779574,-10.786080301589138,-10.786080301571888,-10.78608030251305
N_Reducer,-12.518358456129997,-12.518358456139605,-12.518358456129997,-12.518358456885158,-12.51835845614201,-12.518358456132399,-12.518358456130798,-12.518358456129997,-12.51835847139818,-12.518358476315937,-12.518358459462156,-12.518358476588212,-12.51835845625172,-12.518358456129997,-12.518358456129997,-12.51835845637104,-12.518358456150018,-12.518358456129997,-12.518358457222313
DNRA,12.283798234770043,12.283798234779471,12.283798234770043,12.283798235511053,12.28379823478183,12.2837982347724,12.283798234770828,12.283798234770043,12.283798249752142,12.283798254577752,12.283798238039765,12.283798254844925,12.283798234889485,12.283798234770043,12.283798234770043,12.283798235006568,12.283798234789689,12.283798234770043,12.283798235841891
Methanotroph,-19.360106498332343,-19.360106498347204,-19.360106498332343,-19.36010649950023,-19.360106498350923,-19.36010649833606,-19.360106498333582,-19.360106498332343,-19.360106521945156,-19.36010652955065,-19.36010650348565,-19.360106529971734,-19.360106498520594,-19.360106498332343,-19.360106498332343,-19.360106498705125,-19.360106498363308,-19.360106498332343,-19.360106500021647
Aerobic,-21.03018796204205,-21.03018796305536,-21.03018796204205,-21.030187969666162,-21.030187967982474,-21.030187965358994,-21.030187963214004,-21.030187962178836,-21.030187974064834,-21.030187962270023,-21.030187962632198,-21.030187962072123,-21.03018796251812,-21.030187969784905,-21.030188022728666,-21.030187962322554,-21.030187962262552,-21.03018796205258,-21.030188096619916
Microaerophillic,-18.43136926554947,-18.43136926643756,-18.43136926554947,-18.431369272231425,-18.431369270755802,-18.431369268456518,-18.4313692665766,-18.431369265669353,-18.431369276086528,-18.43136926574927,-18.43136926606669,-18.431369265575825,-18.43136926596671,-18.431369272335495,-18.431369318736696,-18.431369265795308,-18.431369265742724,-18.4313692655587,-18.43136938349679
Light_driven,20.784777021038128,20.784777022039616,20.784777021038128,20.78477702857327,20.784777026909232,20.784777024316366,20.78477702219641,20.78477702117332,20.784777032920612,20.784777021263444,20.78477702162139,20.78477702106785,20.784777021508646,20.784777028690627,20.784777081016564,20.784777021315357,20.78477702125606,20.784777021048537,20.784777154045543
N_Reducer,33.15642415888059,33.15642416047819,33.15642415888059,33.15642417090085,33.15642416824633,33.15642416411012,33.15642416072831,33.15642415909625,33.156424177835845,33.15642415924002,33.156424159811024,33.156424158928004,33.15642415963117,33.156424171088055,33.156424254559774,33.15642415932284,33.15642415922824,33.156424158897195,33.156424371057525
DNRA,-22.84753314560303,-22.84753314670391,-22.84753314560303,-22.847533153885987,-22.847533152056805,-22.847533149206612,-22.847533146876263,-22.847533145751637,-22.847533158664774,-22.847533145850704,-22.847533146244174,-22.8475331456357,-22.84753314612024,-22.84753315401499,-22.84753321153394,-22.84753314590777,-22.84753314584259,-22.84753314561447,-22.847533291810578
Methanotroph,4.674206658940409,4.6742066591656295,4.674206658940409,4.674206660634957,4.674206660260738,4.674206659677639,4.67420665920089,4.674206658970811,4.674206661612614,4.674206658991079,4.674206659071576,4.674206658947093,4.674206659046221,4.6742066606613495,4.674206672428723,4.674206659002754,4.6742066589894185,4.67420665894275,4.674206688851923
